0.000678,-0.000106,0.790965,0.005652,0.032791,0.015871,0.999320,-0.090323,-0.015388,-0.086241,0.217709,-0.192441,-0.011553,-0.094476,-0.039434,-0.011930,0.258988,-0.236026,0.030906,0.000699,-0.005655,-0.014370,0.135275,1.671094,-0.155905,1.490035,0.156389,0.222038,0.084804,0.071693,-1.672705,0.003448,1.497765,0.001836,0.164206,-0.025408,-0.006575,0.546859,0.342801,-0.001218,-0.544727,0.345458,-0.005680,0.126257,-0.753000,-0.016255,-0.139322,-0.750843,0.602420,0.578001,0.471809,0.283551,0.518449,-0.504213,0.545019,-0.424186,-0.003307,-0.032569,-0.043906,0.998499,-0.002358,-0.036015,-0.009811,0.999300
0.000833,-0.000193,0.790812,0.008327,0.035811,0.019340,0.999137,-0.091457,-0.022781,-0.094409,0.208785,-0.191428,-0.011082,-0.097367,-0.047971,-0.018035,0.255822,-0.240628,0.033442,-0.005922,-0.010758,-0.020563,0.134856,1.670828,-0.159911,1.420801,0.160724,0.295918,0.075885,0.110246,-1.679426,-0.013811,1.447492,0.021522,0.211076,-0.021400,0.004313,0.548271,0.338038,-0.002261,-0.542924,0.349939,-0.001979,0.123177,-0.753365,-0.013344,-0.143133,-0.750875,0.602628,0.577396,0.471606,0.284678,0.515599,-0.504006,0.549982,-0.421493,-0.005885,-0.037265,-0.048742,0.998099,-0.004575,-0.041510,-0.013578,0.999035
0.000739,-0.000306,0.790764,0.010331,0.037742,0.022055,0.998991,-0.094774,-0.028343,-0.098947,0.207425,-0.190580,-0.010594,-0.100798,-0.053838,-0.022287,0.255743,-0.241323,0.034359,-0.011125,-0.014629,-0.024842,0.138229,1.671354,-0.157544,1.379902,0.161195,0.337354,0.070651,0.147295,-1.680984,-0.032986,1.416772,0.038502,0.238641,-0.020970,0.011145,0.548970,0.334977,-0.004636,-0.541627,0.351890,0.000696,0.120688,-0.753439,-0.011107,-0.145721,-0.750802,0.602504,0.575810,0.471955,0.287558,0.512831,-0.504678,0.553365,-0.419633,-0.007757,-0.039331,-0.051584,0.997864,-0.006465,-0.043743,-0.016292,0.998889
0.000611,-0.000419,0.790740,0.012000,0.039205,0.024120,0.998868,-0.097812,-0.032910,-0.102273,0.207277,-0.189984,-0.010232,-0.103491,-0.058489,-0.025683,0.255569,-0.241799,0.034499,-0.015008,-0.017430,-0.027910,0.145097,1.671533,-0.152630,1.356583,0.160491,0.359962,0.067204,0.181959,-1.681438,-0.053820,1.396395,0.053078,0.254931,-0.023429,0.015017,0.549446,0.332805,-0.007120,-0.540678,0.353106,0.002787,0.118595,-0.753453,-0.009317,-0.147769,-0.750736,0.602277,0.575028,0.471706,0.289997,0.510983,-0.504408,0.556312,-0.418313,-0.009322,-0.040757,-0.053727,0.997680,-0.008248,-0.045523,-0.018471,0.998758
0.000477,-0.000506,0.790741,0.013133,0.040227,0.025710,0.998773,-0.100190,-0.036134,-0.104827,0.207614,-0.189378,-0.009566,-0.105197,-0.061669,-0.028123,0.254938,-0.241839,0.034758,-0.017915,-0.019497,-0.030190,0.153834,1.672122,-0.146472,1.342528,0.159518,0.371700,0.064805,0.214515,-1.681416,-0.075020,1.381602,0.064921,0.264681,-0.026051,0.017333,0.549819,0.331401,-0.009381,-0.539983,0.353910,0.004279,0.117172,-0.753441,-0.008024,-0.149154,-0.750707,0.602457,0.574470,0.470943,0.291962,0.509888,-0.504010,0.558313,-0.417461,-0.010169,-0.041584,-0.055337,0.997550,-0.009373,-0.046794,-0.020010,0.998660
0.000330,-0.000565,0.790740,0.013953,0.040956,0.026787,0.998704,-0.101690,-0.038408,-0.106459,0.207331,-0.189221,-0.008998,-0.106754,-0.063971,-0.029991,0.254908,-0.241694,0.034749,-0.020088,-0.021010,-0.031888,0.162789,1.673211,-0.139198,1.334504,0.158265,0.379801,0.064852,0.245324,-1.680930,-0.095771,1.370247,0.073886,0.270911,-0.028257,0.018451,0.550049,0.330836,-0.011430,-0.539486,0.354369,0.005379,0.116118,-0.753444,-0.007015,-0.150128,-0.750668,0.602444,0.573758,0.471508,0.292478,0.509395,-0.504093,0.559371,-0.416545,-0.010761,-0.042478,-0.056388,0.997447,-0.010263,-0.047578,-0.021194,0.998590
0.000190,-0.000600,0.790738,0.014600,0.041448,0.027432,0.998657,-0.102676,-0.040064,-0.107389,0.207113,-0.189241,-0.009968,-0.107930,-0.065613,-0.030756,0.254930,-0.241553,0.034766,-0.021740,-0.022069,-0.033023,0.172822,1.673778,-0.132435,1.329689,0.157578,0.384151,0.063244,0.273105,-1.680404,-0.116825,1.360697,0.081128,0.275606,-0.029640,0.018936,0.550270,0.330290,-0.013081,-0.539126,0.354679,0.006112,0.115299,-0.753445,-0.006272,-0.150940,-0.750630,0.602359,0.574273,0.470894,0.292629,0.508654,-0.503948,0.560295,-0.416386,-0.011919,-0.043110,-0.057057,0.997369,-0.010949,-0.048117,-0.021766,0.998544
0.000028,-0.000622,0.790740,0.014998,0.041797,0.027855,0.998625,-0.103847,-0.041046,-0.107978,0.207704,-0.188991,-0.009930,-0.108795,-0.066712,-0.031411,0.254756,-0.241534,0.034443,-0.022925,-0.022903,-0.033861,0.182254,1.675079,-0.125015,1.326529,0.156725,0.387851,0.062692,0.299095,-1.679420,-0.137078,1.352284,0.085846,0.279142,-0.030007,0.019052,0.550399,0.330302,-0.014452,-0.538865,0.354760,0.006698,0.114847,-0.753420,-0.005663,-0.151457,-0.750614,0.602143,0.574388,0.471261,0.292260,0.508244,-0.504371,0.560386,-0.416252,-0.012251,-0.043305,-0.057464,0.997333,-0.011560,-0.048649,-0.022221,0.998502
-0.000120,-0.000614,0.790741,0.015349,0.042234,0.028256,0.998590,-0.104649,-0.042046,-0.108805,0.207170,-0.189014,-0.009961,-0.109865,-0.067770,-0.032124,0.254776,-0.241306,0.034676,-0.023739,-0.023416,-0.034337,0.190228,1.675584,-0.116378,1.323894,0.154903,0.387275,0.062495,0.322576,-1.678822,-0.157885,1.345209,0.089265,0.281837,-0.030897,0.019344,0.550540,0.330111,-0.015514,-0.538665,0.354980,0.007407,0.114389,-0.753429,-0.004985,-0.151934,-0.750592,0.602008,0.573499,0.471372,0.294098,0.507862,-0.504073,0.560925,-0.416352,-0.012647,-0.044013,-0.057987,0.997266,-0.011860,-0.049089,-0.022696,0.998466
-0.000282,-0.000577,0.790766,0.015700,0.042483,0.028509,0.998567,-0.105283,-0.043002,-0.108948,0.206973,-0.188062,-0.009525,-0.110748,-0.068687,-0.032128,0.255019,-0.241132,0.034833,-0.024374,-0.023723,-0.034623,0.198674,1.675716,-0.108974,1.322010,0.154483,0.388728,0.062779,0.344435,-1.678180,-0.178142,1.338683,0.090579,0.284405,-0.032754,0.019257,0.550606,0.330009,-0.016407,-0.538510,0.355209,0.007868,0.113840,-0.753429,-0.004501,-0.152470,-0.750555,0.602010,0.573532,0.471448,0.293908,0.508078,-0.503747,0.561424,-0.415811,-0.012837,-0.043992,-0.058163,0.997255,-0.012212,-0.049333,-0.022817,0.998447
