-3.116991,-3.657675,0.770085,-0.065671,-0.012653,0.604060,-0.794128,-0.632007,0.271447,0.160425,1.141394,-0.037247,-0.105606,-0.278501,0.106118,-0.195686,0.379329,-0.336209,-0.230031,-0.017567,-0.007759,0.033332,0.078020,0.188842,-0.284381,0.893728,0.583902,0.363879,0.022040,0.235811,-0.055694,-0.135599,0.406068,-0.662991,0.053069,-0.105879
-3.110677,-3.671218,0.769571,-0.068701,-0.017427,0.634096,-0.769999,-0.665048,0.230169,0.124984,1.043395,-0.043159,-0.105660,-0.270100,0.134275,-0.127521,0.388971,-0.352656,-0.225578,0.000294,-0.005340,0.032657,0.123697,0.172844,-0.270215,0.904045,0.570921,0.379174,-0.005779,0.240456,-0.070248,-0.096511,0.339203,-0.629709,-0.001355,-0.105094
-3.105390,-3.685850,0.768785,-0.071384,-0.022256,0.661329,-0.746360,-0.688501,0.179977,0.084471,0.932998,-0.037470,-0.119442,-0.258248,0.161028,-0.062571,0.397840,-0.370582,-0.221695,0.016549,-0.003461,0.030678,0.168061,0.159981,-0.255784,0.908825,0.558789,0.386169,-0.041261,0.246754,-0.087312,-0.056962,0.287850,-0.598715,-0.031966,-0.095217
-3.101412,-3.701441,0.767836,-0.074594,-0.027272,0.684838,-0.724354,-0.700135,0.125598,0.047320,0.799758,-0.025896,-0.146180,-0.242181,0.184208,-0.003228,0.400141,-0.387092,-0.217334,0.029935,-0.001551,0.027143,0.206908,0.149622,-0.247339,0.910567,0.557984,0.394152,-0.073234,0.251754,-0.106601,-0.019925,0.254702,-0.577269,-0.038605,-0.081247
-3.098984,-3.717909,0.766528,-0.078451,-0.032730,0.703250,-0.705843,-0.698953,0.069415,0.008558,0.639051,-0.006760,-0.185540,-0.221808,0.202746,0.046459,0.393148,-0.401350,-0.211867,0.040482,0.000132,0.021797,0.237305,0.139058,-0.234322,0.907427,0.557041,0.399510,-0.094409,0.258001,-0.124525,0.009894,0.238043,-0.565274,-0.030727,-0.065040
-3.097998,-3.735328,0.764380,-0.081516,-0.038473,0.717494,-0.690707,-0.687912,0.012530,-0.038017,0.466727,0.011240,-0.238569,-0.197127,0.219162,0.087057,0.381680,-0.416109,-0.205266,0.048451,0.002015,0.015195,0.260004,0.132301,-0.219202,0.903174,0.560265,0.405286,-0.098873,0.265816,-0.135185,0.028936,0.239821,-0.557853,-0.012470,-0.052451
-3.098121,-3.753599,0.761284,-0.082809,-0.044162,0.727967,-0.679158,-0.664349,-0.054097,-0.076769,0.302012,0.025355,-0.247440,-0.172198,0.235024,0.117703,0.376651,-0.431712,-0.200239,0.052141,0.005108,0.008425,0.276653,0.128514,-0.201800,0.897074,0.565216,0.415763,-0.095746,0.273076,-0.140912,0.039316,0.264508,-0.562718,0.015420,-0.050027
-3.098978,-3.772399,0.757533,-0.082339,-0.048529,0.737538,-0.668508,-0.638821,-0.115021,-0.124259,0.198305,0.010039,-0.247602,-0.149221,0.250999,0.144269,0.385768,-0.449588,-0.201073,0.053582,0.008557,0.002877,0.290115,0.126817,-0.180736,0.886345,0.568277,0.421324,-0.084084,0.276995,-0.139914,0.042896,0.314254,-0.571196,0.054847,-0.055196
-3.100327,-3.791325,0.754076,-0.081604,-0.050435,0.748791,-0.655827,-0.628149,-0.128831,-0.164047,0.205186,0.006621,-0.242488,-0.128401,0.263761,0.171872,0.406952,-0.461709,-0.201954,0.057149,0.011588,-0.000393,0.298671,0.123613,-0.160788,0.875134,0.571061,0.425576,-0.072203,0.273771,-0.139425,0.043560,0.385334,-0.585673,0.104579,-0.058092
-3.102156,-3.810555,0.751167,-0.082270,-0.048055,0.763230,-0.639064,-0.620127,-0.128481,-0.215058,0.257160,0.073423,-0.130148,-0.108497,0.268672,0.206573,0.439649,-0.458875,-0.191745,0.065638,0.012351,-0.001443,0.300459,0.114190,-0.141787,0.865313,0.572532,0.428485,-0.054344,0.266673,-0.142869,0.038694,0.466375,-0.604320,0.159690,-0.056652
-3.104030,-3.829837,0.755626,-0.081870,-0.044512,0.777874,-0.621473,-0.606422,-0.113035,-0.179766,0.297921,0.064000,-0.074919,-0.101905,0.270032,0.229526,0.503046,-0.434538,-0.164191,0.070089,0.010721,-0.000900,0.296965,0.103358,-0.126559,0.860170,0.577471,0.434178,-0.026710,0.258396,-0.147004,0.028925,0.554063,-0.636067,0.222163,-0.067254
-3.106586,-3.849742,0.760048,-0.081211,-0.041511,0.794706,-0.600103,-0.586126,-0.087650,-0.134440,0.337502,0.012479,-0.054769,-0.128242,0.264724,0.216769,0.615272,-0.375842,-0.093699,0.076452,0.005064,0.001352,0.285737,0.096100,-0.106845,0.859030,0.574047,0.433525,0.007056,0.252637,-0.137595,0.004532,0.640480,-0.651499,0.280406,-0.090530
-3.109704,-3.869440,0.764516,-0.080514,-0.038148,0.813448,-0.574773,-0.558473,-0.057498,-0.084147,0.367280,-0.037899,-0.044708,-0.179144,0.252691,0.195317,0.753686,-0.271274,0.064148,0.082790,-0.000477,0.004375,0.271852,0.100090,-0.102510,0.873596,0.582602,0.424390,0.025736,0.259150,-0.125547,-0.021232,0.714822,-0.652064,0.325994,-0.118429
-3.113540,-3.888758,0.769388,-0.081790,-0.033488,0.835283,-0.542670,-0.529739,-0.023027,-0.016223,0.394266,-0.081985,-0.028739,-0.246138,0.247674,0.159362,0.909003,-0.168128,0.239030,0.090212,-0.005077,0.007773,0.253100,0.109026,-0.114045,0.882843,0.597656,0.408736,0.021136,0.261141,-0.131753,-0.023081,0.766486,-0.650459,0.350779,-0.104896
-3.117907,-3.907182,0.771826,-0.081927,-0.028190,0.858985,-0.504617,-0.496918,0.016827,0.063234,0.421004,-0.128362,-0.020739,-0.327778,0.237723,0.098610,1.073946,-0.092684,0.247480,0.100072,-0.010420,0.012154,0.233616,0.128614,-0.130316,0.882739,0.615090,0.386519,0.009098,0.263532,-0.166293,0.025437,0.796249,-0.677654,0.343118,-0.030379
-3.123232,-3.924938,0.773242,-0.080677,-0.022863,0.878918,-0.469543,-0.458862,0.050317,0.134655,0.443237,-0.173196,-0.019883,-0.410562,0.202700,0.082887,1.211595,-0.082897,0.247823,0.102208,-0.016691,0.017126,0.209204,0.155936,-0.140650,0.879036,0.630352,0.367331,0.008477,0.270955,-0.213741,0.080871,0.794501,-0.708474,0.297751,0.070463
-3.129848,-3.942297,0.773975,-0.079830,-0.017584,0.893618,-0.441321,-0.418691,0.072167,0.193940,0.458865,-0.213050,-0.022634,-0.489787,0.129383,0.067375,1.298513,-0.117987,0.247785,0.095838,-0.024575,0.021503,0.173134,0.186210,-0.143235,0.879591,0.640566,0.363406,0.018593,0.288410,-0.251193,0.092485,0.762581,-0.715993,0.245646,0.138205
-3.137783,-3.959343,0.774147,-0.079231,-0.012413,0.903900,-0.420159,-0.377229,0.083699,0.241904,0.468601,-0.247932,-0.026287,-0.560607,0.046305,0.046070,1.334246,-0.127932,0.246717,0.080818,-0.032905,0.024322,0.129480,0.216877,-0.141853,0.885127,0.649595,0.374852,0.024734,0.313968,-0.261125,0.049438,0.715496,-0.691060,0.219516,0.142731
-3.146911,-3.975951,0.773682,-0.078611,-0.006609,0.911878,-0.402810,-0.334484,0.088188,0.282733,0.475247,-0.279726,-0.031017,-0.618303,-0.016219,0.017438,1.320006,-0.148827,0.222703,0.061861,-0.040741,0.025910,0.084260,0.248793,-0.140778,0.888279,0.657276,0.388510,0.022213,0.344331,-0.245664,-0.021708,0.664495,-0.641426,0.206279,0.089057
-3.156940,-3.992162,0.772744,-0.078807,-0.000734,0.919181,-0.385870,-0.290357,0.088265,0.321845,0.475769,-0.308171,-0.037113,-0.664445,-0.059455,-0.018703,1.265082,-0.179973,0.191348,0.042757,-0.047555,0.026210,0.041050,0.284979,-0.142113,0.883435,0.666314,0.397816,0.020470,0.370613,-0.220913,-0.087384,0.622121,-0.587979,0.187691,0.012944
-3.167859,-4.007974,0.771388,-0.079369,0.004221,0.925838,-0.369467,-0.245755,0.086934,0.359349,0.472092,-0.334759,-0.044807,-0.699660,-0.079622,-0.046073,1.171712,-0.199695,0.175474,0.024305,-0.052529,0.025600,0.001761,0.322339,-0.140534,0.870354,0.669758,0.398861,0.018897,0.389487,-0.198647,-0.130610,0.590592,-0.549422,0.168292,-0.058590
-3.179658,-4.023319,0.769496,-0.080260,0.008014,0.931513,-0.354652,-0.203003,0.085067,0.393182,0.467876,-0.361913,-0.054012,-0.719848,-0.094834,-0.081516,1.043298,-0.213564,0.156002,0.007817,-0.056100,0.023672,-0.034537,0.353435,-0.136837,0.852052,0.668538,0.397391,0.033096,0.407067,-0.179992,-0.156729,0.565605,-0.526379,0.156273,-0.109747
